time,mag,e_mag,flag,subset,phase,model,s_mag,fit
7065.804933,0.0006000000284984708,0.0009699999936856329,0,0,0.17379696900938413,0.001600730511127124,0.0009699999936856329,0.0011179352703335704
7065.825365,9.999999747378752e-05,0.0009699999936856329,1,0,0.18209882973512848,0.0012124241152469285,0.0009699999936856329,0.0007299724127835564
7065.845797,-9.999999747378752e-05,0.0009699999936856329,0,0,0.19040069046123875,0.0008744606372254743,0.0009699999936856329,0.0003923524730922989
7065.866229,-0.00039999998989515007,0.0009699999936856329,0,0,0.19870255118734903,0.0005366023263436116,0.0009699999936856329,5.483770054063295e-05
7065.886662,-0.000699999975040555,0.0009699999936856329,0,0,0.20700481822982653,0.00019883258915052125,0.0009699999936856329,-0.00028258848150853054
7065.907094,-0.0007999999797903001,0.0009699999936856329,0,0,0.2153066789559368,-0.00013881557854617237,0.0009699999936856329,-0.0006198931108750275
7065.927526,-0.0010999999940395355,0.0009699999936856329,1,0,0.22360853968205063,-0.00047635877521764493,0.0009699999936856329,-0.0009570927692163033
7065.947958,-0.00139999995008111,0.0009699999936856329,0,0,0.23191040040779143,-0.0007172862545694932,0.0009699999936856329,-0.0011976767102379702
7065.968391,-0.00139999995008111,0.0009699999936856329,0,0,0.2402126674506384,-0.0009581720711588169,0.0009699999936856329,-0.0014382189716833516
7065.988823,-0.001500000013038516,0.0009699999936856329,0,0,0.2485145281763792,-0.0011989926705527482,0.0009699999936856329,-0.0016786960327471016
7066.009255,-0.0017000000225380063,0.0009699999936856329,0,0,0.2568163889024895,-0.0014397598668372692,0.0009699999936856329,-0.0019191196907014257
7066.029687,-0.0020000000949949026,0.0009699999936856329,1,0,0.2651182496286033,-0.0016804736836813945,0.0009699999936856329,-0.0021594899692153544
7066.050119,-0.001500000013038516,0.0009699999936856329,0,0,0.2734201103547136,-0.001772662731322129,0.0009699999936856329,-0.0022513354785258922
7066.090984,-0.001500000013038516,0.0009699999936856329,0,0,0.29002423812330136,-0.001957021857850485,0.0009699999936856329,-0.0024350075115801245
7066.111416,-0.0015999999595806003,0.0009699999936856329,0,0,0.29832609884904215,-0.0020491874279753818,0.0009699999936856329,-0.00252682954337484
7066.172712,-0.0031999999191612005,0.0009699999936856329,0,0,0.32323168102700706,-0.002325637205355457,0.0009699999936856329,-0.00280224870576434
7066.193145,-0.003100000089034438,0.0009699999936856329,1,0,0.33153394806985403,-0.0024177760003641965,0.0009699999936856329,-0.0028940439456291377
7066.213577,-0.003100000089034438,0.0009699999936856329,0,0,0.3398358087959643,-0.002389175213555063,0.0009699999936856329,-0.0028650996204898074
7066.234009,-0.003100000089034438,0.0009699999936856329,0,0,0.34813766952170866,-0.0023605736733168237,0.0009699999936856329,-0.0028361545419213867
7066.254441,-0.0031999999191612005,0.0009699999936856329,0,0,0.35643953024781894,-0.002331971379607391,0.0009699999936856329,-0.0028072087098817574
7066.274873,-0.003000000026077032,0.0009699999936856329,0,0,0.3647413909739292,-0.0023033683323882646,0.0009699999936856329,-0.002778262124332434
7066.295306,-0.0032999999821186066,0.0009699999936856329,1,0,0.3730436580164067,-0.002274763131651031,0.0009699999936856329,-0.002749313368451274
7066.315738,-0.0027000000700354576,0.0009699999936856329,0,0,0.381345518742517,-0.0022021300451122213,0.0009699999936856329,-0.0026763367435822675
7066.33617,-0.002899999963119626,0.0009699999936856329,0,0,0.38964737946826133,-0.0021294920992762697,0.0009699999936856329,-0.0026033552594161343
7066.356602,-0.0024999999441206455,0.0009699999936856329,0,0,0.3979492401943716,-0.002056849293486488,0.0009699999936856329,-0.002530368915296156
7066.377034,-0.002400000113993883,0.0009699999936856329,0,0,0.4062511009204819,-0.0019842016270960935,0.0009699999936856329,-0.0024573777105755647
7066.397467,-0.002400000113993883,0.0009699999936856329,1,0,0.4145533679629594,-0.0019115455435166177,0.0009699999936856329,-0.002384378071852162
7066.417899,-0.0017999999690800905,0.0009699999936856329,0,0,0.42285522868906966,-0.0018418699920459743,0.0009699999936856329,-0.002314358982051322
7066.438331,-0.0020000000949949026,0.0009699999936856329,0,0,0.4311570894151835,-0.0017721899689603342,0.0009699999936856329,-0.0022443354206354853
7066.458763,-0.0015999999595806003,0.0009699999936856329,0,0,0.4394589501409243,-0.0017025054736892892,0.0009699999936856329,-0.0021743073870342587
7066.479195,-0.0017999999690800905,0.0009699999936856329,0,0,0.44776081086703456,-0.0016328165056522827,0.0009699999936856329,-0.0021042748806670555
7066.499628,-0.000699999975040555,0.0009699999936856329,1,0,0.45606307790951206,-0.0015631196531759855,0.0009699999936856329,-0.0020342344730468315
7066.52006,-0.0010000000474974513,0.0009699999936856329,1,0,0.46436493863562234,-0.0015129196780722144,0.0009699999936856329,-0.0019836909596128638
7066.540492,0.0017000000225380063,0.0009699999936856329,5,0,0.47266679936173617,0.0006885229748843447,0.0009699999936856329,0.00021809523167389217
7066.663085,0.0071000000461936,0.0009699999936856329,5,0,0.5224783700343991,0.007853651350974964,0.0009699999936856329,0.0073852848545594065
7066.683517,-0.001500000013038516,0.0009699999936856329,5,0,0.5307802307605094,-0.0012362415395166335,0.0009699999936856329,-0.0017042644976019942
7066.703949,-0.002300000051036477,0.0009699999936856329,1,0,0.5390820914862502,-0.0015326909595514953,0.0009699999936856329,-0.0020003703793066746
7066.724382,-0.00139999995008111,0.0009699999936856329,0,0,0.5473843585290972,-0.0015993214103756665,0.0009699999936856329,-0.0020666572749869034
7066.744814,-0.002099999925121665,0.0009699999936856329,0,0,0.555686219254838,-0.0016659445117850336,0.0009699999936856329,-0.0021329368380660894
7066.765246,-0.0017000000225380063,0.0009699999936856329,0,0,0.5639880799809518,-0.001732563525311764,0.0009699999936856329,-0.002199212313262623
7066.785678,-0.0017999999690800905,0.0009699999936856329,0,0,0.5722899407070621,-0.0017991784514546066,0.0009699999936856329,-0.0022654837010752686
7066.80611,-0.00139999995008111,0.0009699999936856329,1,0,0.5805918014331723,-0.0018657892907150957,0.0009699999936856329,-0.0023317510020055615
7066.826543,-0.001500000013038516,0.0009699999936856329,0,0,0.5888940684756498,-0.0019346837360761909,0.0009699999936856329,-0.0024003018922227294
7066.846975,-0.0013000000035390258,0.0009699999936856329,0,0,0.5971959292017601,-0.0020035704386762478,0.0009699999936856329,-0.0024688450564925896
7066.867407,-0.0008999999845400453,0.0009699999936856329,0,0,0.6054977899275045,-0.0020724527708957767,0.0009699999936856329,-0.0025373838503819374
7066.928704,-0.0010000000474974513,0.0009699999936856329,0,0,0.6304037784222025,-0.002279076921391827,0.0009699999936856329,-0.002742977369073667
7066.949136,-0.000699999975040555,0.0009699999936856329,1,0,0.6387056391483128,-0.002347941777435943,0.0009699999936856329,-0.0028114986867875864
7066.969568,-0.0007999999797903001,0.0009699999936856329,0,0,0.6470074998744266,-0.0023375105957994056,0.0009699999936856329,-0.0028007239668208523
7067.010432,-9.999999747378752e-05,0.0009699999936856329,0,0,0.6636112213262777,-0.0023166479318698623,0.0009699999936856329,-0.002779174226230931
7067.030864,-0.00019999999494757503,0.0009699999936856329,0,0,0.6719130820523915,-0.0023062164495727625,0.0009699999936856329,-0.0027683992056036343
7067.051296,0.0003000000142492354,0.0009699999936856329,0,0,0.6802149427781323,-0.0022957848670521006,0.0009699999936856329,-0.002757624084752791
7067.092161,0.0005000000237487257,0.0009699999936856329,1,0,0.6968190705467201,-0.0022749208907666043,0.0009699999936856329,-0.002736073014993171
7067.112593,0.00019999999494757503,0.0009699999936856329,0,0,0.7051209312728304,-0.0021286759320884897,0.0009699999936856329,-0.00258948451798486
7067.153457,-0.002199999988079071,0.0009699999936856329,0,0,0.7217246527250545,-0.0018361269053725812,0.0009699999936856329,-0.002296248414608558
7067.17389,-0.0017000000225380063,0.0009699999936856329,0,0,0.730026919767532,-0.001689815665700374,0.0009699999936856329,-0.002149593619792424
7067.194322,-0.001500000013038516,0.0009699999936856329,0,0,0.7383287804936423,-0.0015434918687946882,0.0009699999936856329,-0.0020029262845565414
7067.214754,-0.001500000013038516,0.0009699999936856329,1,0,0.746630641219383,-0.0013971483492967625,0.0009699999936856329,-0.0018562392267284342
7067.235186,-0.0010000000474974513,0.0009699999936856329,0,0,0.7549325019454969,-0.001125810018347653,0.0009699999936856329,-0.001584557357449128
7067.255618,-0.0006000000284984708,0.0009699999936856329,0,0,0.7632343626716072,-0.0008544038597861521,0.0009699999936856329,-0.0013128076605574304
7067.27605,-0.0003000000142492354,0.0009699999936856329,0,0,0.7715362233977174,-0.0005829298396934565,0.0009699999936856329,-0.0010409901021345381
7067.296483,0.00039999998989515007,0.0009699999936856329,0,0,0.7798384904401949,-0.0003113746324397001,0.0009699999936856329,-0.0007690913397368549
7067.316915,0.0010000000474974513,0.0009699999936856329,1,0,0.7881403511663052,-3.976478410090689e-05,0.0009699999936856329,-0.000497137953067865
7067.337347,0.0013000000035390258,0.0009699999936856329,0,0,0.7964422118920496,0.00032275036785120795,0.0009699999936856329,-0.0001342792627855687
7067.357779,0.0017999999690800905,0.0009699999936856329,0,0,0.8047440726181598,0.000685386599994931,0.0009699999936856329,0.00022870050768835108
7067.398643,0.0008999999845400453,0.0009699999936856329,0,0,0.8213477940703804,0.0014110226285238602,0.0009699999936856329,0.0009550236128776737
7067.419076,0.0010000000474974513,0.0009699999936856329,0,0,0.8296500611128579,0.0017740403561773126,0.0009699999936856329,0.001318384895675053
7067.439508,0.0015999999595806003,0.0009699999936856329,1,0,0.8379519218389717,0.0021371617248645497,0.0009699999936856329,0.0016818498026924867
7067.45994,0.0019000000320374966,0.0009699999936856329,0,0,0.8462537825647125,0.0025268679641674997,0.0009699999936856329,0.002071899580325618
7067.480372,0.002300000051036477,0.0009699999936856329,0,0,0.8545556432908228,0.002916714132031102,0.0009699999936856329,0.0024620892865194173
7067.500804,0.00279999990016222,0.0009699999936856329,0,0,0.8628575040169331,0.0033067003289601066,0.0009699999936856329,0.0028524190217786185
7067.521236,0.0032999999821186066,0.0009699999936856329,0,0,0.8711593647426774,0.0036968266555675996,0.0009699999936856329,0.003242888886716293
7067.541669,0.003700000001117587,0.0009699999936856329,1,0,0.8794616317855244,0.004087112316818773,0.0009699999936856329,0.0036335181031114084
7067.562101,0.004399999976158142,0.0009699999936856329,0,0,0.8877634925116347,0.004418862201208219,0.0009699999936856329,0.003965611525831051
7067.582533,0.004800000227987766,0.0009699999936856329,0,0,0.8960653532373755,0.00475071348371726,0.0009699999936856329,0.004297806346670274
7067.602965,0.005200000014156103,0.0009699999936856329,0,0,0.9043672139634857,0.005082666226378362,0.0009699999936856329,0.0046301026276615725
7067.643829,0.0052999998442828655,0.0009699999936856329,0,0,0.9209709354153404,0.005746876340392915,0.0009699999936856329,0.0052949998183365035
7067.664262,0.005400000140070915,0.0009699999936856329,1,0,0.9292732024581873,0.006079150100169661,0.0009699999936856329,0.005627617133257191
7067.684694,0.005799999926239252,0.0009699999936856329,0,0,0.9375750631839281,0.00629414704939554,0.0009699999936856329,0.005842957620813252
7067.705126,0.005900000222027302,0.0009699999936856329,0,0,0.9458769239100384,0.006509186580653159,0.0009699999936856329,0.0060583406904010685
7067.725558,0.006200000178068876,0.0009699999936856329,0,0,0.9541787846361522,0.0067242687108041935,0.0009699999936856329,0.006273766358882299
7067.74599,0.006500000134110451,0.0009699999936856329,1,0,0.9624806453622625,0.006939393456729012,0.0009699999936856329,0.006489234643137314
7067.766422,0.008700000122189522,0.0009699999936856329,5,0,0.9707825060880033,0.008914957396752668,0.0009699999936856329,0.008465142121491152
7067.786854,0.03350000083446503,0.0009699999936856329,5,0,0.9790843668141136,0.03383137073295165,0.0009699999936856329,0.03338189899602033
7067.807287,0.07180000096559525,0.0009699999936856329,5,0,0.9873866338565911,0.07224233035296423,0.0009699999936856329,0.07179320217117684
7067.827719,0.09849999845027924,0.0009699999936856329,5,0,0.9956884945827049,0.09887216649879405,0.0009699999936856329,0.09842338185533685
7067.848151,0.0989999994635582,0.0009699999936856329,5,0,0.003990355308815197,0.09943040896753494,0.0009699999936856329,0.09898196786240794
7067.868583,0.07339999824762344,0.0009699999936856329,5,0,0.012292216034925474,0.07361782330937595,0.0009699999936856329,0.07316972574257916
7067.889015,0.035100001841783524,0.0009699999936856329,5,0,0.02059407676066627,0.03527371722137371,0.0009699999936856329,0.03482596319290709
7067.909447,0.00930000003427267,0.0009699999936856329,5,0,0.0288959374867801,0.009269624683218024,0.0009699999936856329,0.0088222141930816
7067.929879,0.0066999997943639755,0.0009699999936856329,1,0,0.037197798212890376,0.006945358768618153,0.0009699999936856329,0.006498291816811925
7067.950312,0.006899999920278788,0.0009699999936856329,0,0,0.04550006525536787,0.006760580804592228,0.0009699999936856329,0.006313857407929928
7067.970744,0.006899999920278788,0.0009699999936856329,1,0,0.05380192598147815,0.006575843322786606,0.0009699999936856329,0.006129463464454502
7067.991176,0.006599999964237213,0.0009699999936856329,0,0,0.062103786707588426,0.0062958495856505195,0.0009699999936856329,0.005849813265648612
7068.011608,0.006800000090152025,0.0009699999936856329,0,0,0.07040564743333277,0.006015928035749499,0.0009699999936856329,0.005570235254077773
7068.03204,0.006200000178068876,0.0009699999936856329,0,0,0.07870750815944305,0.005736078635846347,0.0009699999936856329,0.005290729392504818
7068.052472,0.0066999997943639755,0.0009699999936856329,0,0,0.08700936888555333,0.005456301348769484,0.0009699999936856329,0.005011295643758152
7068.072905,0.005799999926239252,0.0009699999936856329,1,0,0.09531163592803082,0.005176582449568893,0.0009699999936856329,0.004731920299701487
7068.134201,0.003100000089034438,0.0009699999936856329,0,0,0.12021721810599573,0.004047878573154837,0.0009699999936856329,0.0036042470382780063
7068.154633,0.00279999990016222,0.0009699999936856329,0,0,0.128519078832106,0.003671904546499164,0.0009699999936856329,0.00322861654995253
7068.175065,0.002099999925121665,0.0009699999936856329,0,0,0.13682093955821628,0.003296060668895452,0.0009699999936856329,0.0028531162106790143
7068.195497,0.002199999988079071,0.0009699999936856329,0,0,0.14512280028396063,0.002920346850285114,0.0009699999936856329,0.0024777459303988577
7068.21593,0.0012000000569969416,0.0009699999936856329,1,0,0.1534250673268076,0.0025447446216882077,0.0009699999936856329,0.002102487256945894
7068.236362,0.00139999995008111,0.0009699999936856329,0,0,0.1617269280525484,0.0021655475447349354,0.0009699999936856329,0.001723633718322803
7068.256794,0.000699999975040555,0.0009699999936856329,0,0,0.17002878877865868,0.0017864828574026478,0.0009699999936856329,0.001344912569320712
7068.277226,0.0007999999797903001,0.0009699999936856329,0,0,0.17833064950476896,0.0014075504672978667,0.0009699999936856329,0.0009663237175461276
7068.297658,-0.00019999999494757503,0.0009699999936856329,0,0,0.1866325102308828,0.0010287502821063194,0.0009699999936856329,0.000587867070684777
7068.31809,-0.00019999999494757503,0.0009699999936856329,1,0,0.19493437095662358,0.0006500822096278079,0.0009699999936856329,0.000209542536536447
7068.358955,-0.0008999999845400453,0.0009699999936856329,0,0,0.21153849872521135,4.6524409030757226e-05,0.0009699999936856329,-0.0003933281705864801
7068.379387,-0.0012000000569969416,0.0009699999936856329,0,0,0.21984035945132163,-0.00025512133865675853,0.0009699999936856329,-0.0006946303799437992
7068.399819,-0.001500000013038516,0.0009699999936856329,0,0,0.22814222017743546,-0.0005566833045889882,0.0009699999936856329,-0.0009958488075458322
7068.420251,-0.001500000013038516,0.0009699999936856329,0,0,0.23644408090317626,-0.0008581615352796987,0.0009699999936856329,-0.0012969834999063611
7068.440683,-0.0020000000949949026,0.0009699999936856329,1,0,0.24474594162928653,-0.0011595560772448364,0.0009699999936856329,-0.001598034503541302
7068.461115,-0.0019000000320374966,0.0009699999936856329,0,0,0.25304780235540036,-0.0013418977026981391,0.0009699999936856329,-0.0017800325906644082
7068.481547,-0.002199999988079071,0.0009699999936856329,0,0,0.26134966308151064,-0.001524208710322118,0.0009699999936856329,-0.00196200005995819
7068.50198,-0.0020000000949949026,0.0009699999936856329,0,0,0.26965193012398814,-0.0017064980309634235,0.0009699999936856329,-0.002143945825455569
7068.522412,-0.002199999988079071,0.0009699999936856329,0,0,0.2779537908500984,-0.0018887478322687085,0.0009699999936856329,-0.002325852088430657
7068.542844,-0.002199999988079071,0.0009699999936856329,1,0,0.2862556515758392,-0.0020709670465639107,0.0009699999936856329,-0.0025077277643956782
7068.563276,-0.002300000051036477,0.0009699999936856329,0,0,0.29455751230195304,-0.0021391620470817985,0.0009699999936856329,-0.002575579226583369
7068.583708,-0.002099999925121665,0.0009699999936856329,0,0,0.3028593730280633,-0.002207352764546165,0.0009699999936856329,-0.002643426405717539
7068.60414,-0.002400000113993883,0.0009699999936856329,0,0,0.3111612337541736,-0.0022755391994954584,0.0009699999936856329,-0.0027112693023366354
7068.624572,-0.002300000051036477,0.0009699999936856329,0,0,0.3194630944799144,-0.0023437213524639625,0.0009699999936856329,-0.002779107916974958
7068.645004,-0.0019000000320374966,0.0009699999936856329,1,0,0.3277649552060282,-0.0024118992239961327,0.0009699999936856329,-0.002846942250176932
7068.685869,-0.0015999999595806003,0.0009699999936856329,0,0,0.344369082974616,-0.002334463482034657,0.0009699999936856329,-0.0027688194147413325
7068.747165,-0.00139999995008111,0.0009699999936856329,0,0,0.3692746651525809,-0.002218302355654468,0.0009699999936856329,-0.0026516276733705682
7068.767597,-0.0008999999845400453,0.0009699999936856329,0,0,0.37757652587869117,-0.002179579218276854,0.0009699999936856329,-0.002612560997662758
7068.788029,-0.0008999999845400453,0.0009699999936856329,0,0,0.38587838660480145,-0.0021408546997763647,0.0009699999936856329,-0.0025734929408320717
7068.808462,-0.0007999999797903001,0.0009699999936856329,1,0,0.39418065364727894,-0.0021021269046670264,0.0009699999936856329,-0.0025344215905788066
7068.869758,-0.002400000113993883,0.0009699999936856329,0,0,0.41908623582524385,-0.0018893467689115057,0.0009699999936856329,-0.002320610839832711
7068.910622,-0.002199999988079071,0.0009699999936856329,0,0,0.4356899572774644,-0.0017474701747783091,0.0009699999936856329,-0.002178047169039121
7068.931054,-0.002400000113993883,0.0009699999936856329,0,0,0.44399181800320875,-0.001676524924810234,0.0009699999936856329,-0.0021067583807408644
7068.951486,-0.002199999988079071,0.0009699999936856329,0,0,0.452293678729319,-0.001605575038760878,0.0009699999936856329,-0.0020354649563613116
7068.971919,-0.002199999988079071,0.0009699999936856329,1,0,0.4605959457717965,-0.001534617043201193,0.0009699999936856329,-0.0019641634056577
7068.992351,-0.002199999988079071,0.0009699999936856329,5,0,0.4688978064979068,-0.0013038750019813,0.0009699999936856329,-0.0017330778261076102
